0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
60,0,0,0
0,0,2.8,0
0,0,5.432,0
0,0,7.906,0
0,0,10.232,0
0,0,12.418,0
0,0,14.473,0
0,0,16.406,0
0,0,18.224,-0.001000000000005
0,0,19.936,-0.001999999999995
0,0,21.553,-0.004000000000005
0,0,23.088,-0.010000000000005
0,0,24.56,-0.022000000000006
0,0,25.999,-0.046000000000007
0,0,27.448,-0.093000000000004
0,0,28.973,-0.177999999999997
0,0,30.649,-0.322999999999993
0,0,32.524,-0.545000000000002
0,0,34.541,-0.837000000000003
0,0,36.554,-1.16800000000001
0,0,38.45,-1.50700000000001
0,0,40.186,-1.842
0,0,41.761,-2.166
0,0,43.181,-2.47799999999999
0,0,44.462,-2.779
0,0,45.615,-3.06699999999999
0,0,46.653,-3.34399999999999
0,0,47.587,-3.61
0,0,48.429,-3.866
0,0,49.186,-4.111
